target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,5,,,,,,,,,,,,565.0804125,None,563.8971239,565.0971075999998,s,1,禁止,l,1,0.620760700000119,0.5178331999998136,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,1,,,,,,,,,,,,568.2638480999999,None,567.0802733999999,568.2805271,a,1,焦躁,l,1,0.5675137000000632,0.39781250000010004,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,582.6137125999999,None,581.4222637,582.6299012,a,1,富足,k,1,0.6153506000000561,0.37411580000002687,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,59,,,,585.6963745999999,None,584.5136802,585.7130691,s,1,郁闷,l,1,0.5926561999999649,0.397320499999978,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,67,,,,588.7304833999999,None,587.5469745999999,588.7469856,s,1,自卑,l,1,0.5705590000000029,0.5887678999999935,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,56,,,,591.8469699,None,590.6637479999999,591.8638269,s,1,卓越,k,1,0.4972690000001876,0.4202371999999741,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,63,,,,594.6803046,None,593.4970696999999,594.6970644999999,a,1,落后,l,1,0.5019786000000295,0.42432640000015454,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,31,,,,597.5304595,None,596.3472637999998,597.5470472,a,1,撒谎,l,1,0.816528099999914,0.4417983999999251,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,74,,,,600.6472274999999,None,599.4638752999999,600.6639167999999,a,1,振作,k,1,0.5113530999999512,0.3126804999999422,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,32,,,,603.5137588999999,None,602.3304026999999,603.5304738,s,1,顽强,k,1,0.4664880999998786,0.37476040000001376,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,53,,,,606.4303817,None,605.2470040999999,606.4470429,s,1,罚款,l,1,0.4892821000000822,0.4548588000000109,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,73,,,,609.3471333999998,None,608.1637163999999,609.3638303999999,a,1,假冒,l,1,0.5907336999998734,0.28598360000000866,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,612.1305591,None,610.9472139,612.1472280999999,a,1,富丽,k,1,0.4666670999999951,0.384004700000105,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,45,,,,615.0305487,None,613.8472254999999,615.0472394999999,s,1,慌忙,l,1,0.7430080999999973,0.4563359000001128,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,41,,,,618.313811,None,617.1305456,618.3304914999999,a,1,排斥,l,1,0.5930296999999882,0.3426375999999891,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,28,,,,621.2470504,None,620.063764,621.2637023,a,1,正直,k,1,0.5468147999999928,0.45867699999985234,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,51,,,,624.1139054,None,622.9305532999999,624.1305639,s,1,失意,l,1,0.519372599999997,0.32690739999998186,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,43,,,,626.8804261,None,625.6971501,626.8969952999998,s,1,伤心,l,1,0.48792359999993096,0.34528309999996054,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,24,,,,629.6305709999999,None,628.4469905999999,629.6472460999998,s,1,珍藏,k,1,0.46637759999998707,0.31162960000006024,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,54,,,,632.3470694,None,631.1638720999999,632.3635883,s,1,秀丽,k,1,0.8596742000001996,0.5296556000000692,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,12,,,,635.7972399999999,None,634.6138151,635.8139180000001,a,1,奉献,k,1,0.5066760999998223,0.4129534999999578,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,7,,,,638.7471277,None,637.5635757999999,638.7636815999999,a,1,禁止,l,1,0.4423526000000493,0.42758039999989705,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,39,,,,641.5805051999998,None,640.3972156999998,641.597244,a,1,沮丧,l,1,0.507769000000053,0.4011610000000019,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,13,,,,644.5139861,None,643.3305794999999,644.5306026999999,s,1,胡涂,l,1,0.5830599000000802,0.4429652999999689,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,75,,,,647.5970972999999,None,646.4137458999999,647.6137647999999,s,1,损害,l,1,1.479367899999943,0.34932500000013533,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,26,,,,651.3639178999999,None,650.1805614999998,651.3805849999999,a,1,舒畅,k,1,0.5382116000000678,0.36795409999990625,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,30,,,,654.3136009999998,None,653.1300257999999,654.3302802999999,s,1,雄厚,k,1,0.5712014999999155,0.43522230000007767,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,21,,,,657.1972335,None,656.0138706,657.213902,s,1,逃避,l,1,1.2346807999999783,0.4033524999999827,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,15,,,,660.8139526999998,None,659.6305984999999,660.8305834999999,a,1,心慌,k,0,0.5391614999998637,0.44241630000010446,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,36,,,,663.7972425,None,662.6137941,663.8139174,a,1,旺盛,k,1,0.5464971999999761,0.4298856000000342,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,58,,,,666.7805813,None,665.5970459,666.7972593,a,1,充裕,l,0,0.4834485000001223,0.3651279999999133,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,65,,,,669.6139361,None,668.4304768,669.6305923,a,1,杂乱,l,1,0.5508643000000575,0.37119940000002316,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,25,,,,672.4637430999999,None,671.2803752999998,672.4804606,a,1,争吵,l,1,0.9330904999999348,0.39711609999994835,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,38,,,,675.7638929,None,674.5804687999998,675.7806241999999,s,1,瑰丽,k,1,0.508440900000096,0.5092654000000039,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,23,,,,678.8305816,None,677.6471501999999,678.8467613999999,a,1,缺乏,l,1,0.7596891999999116,0.4703867000000628,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,8,,,,682.1472587999999,None,680.9637381999999,682.1639622,s,1,优雅,k,1,0.7165416000000278,0.3656502000001183,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,66,,,,685.2305982,None,684.0473597,685.2472639,a,1,廉洁,k,1,0.6405875999998898,0.339046000000053,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,17,,,,688.0806075,None,686.8972446999999,688.0967386999998,a,1,厌恶,l,1,0.5350740999999744,0.35548849999986487,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,37,,,,690.9139442999999,None,689.7304041,690.9306036999999,s,1,丢失,l,1,0.6034600999998929,0.5054215000000113,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,48,,,,694.0466915,None,692.863814,694.0635052999999,s,1,豪放,k,1,0.5248481000000993,0.417781899999909,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,1,,,,696.8805937,None,695.6971658,696.8966785,a,1,懒惰,l,1,0.6572532000000137,0.4488218000001325,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,77,,,,699.9305720999998,None,698.7470813,699.9467984,s,1,黑暗,l,1,0.6125609999999142,0.48362589999987904,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,62,,,,702.9133356999998,None,701.7305891999999,702.9300899,s,1,羡慕,k,1,0.5129291999999168,0.46270589999994627,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,55,,,,705.8972848999999,None,704.7135715,705.9139478,a,1,孤单,l,1,0.5621307999999772,0.4236843000001045,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,29,,,,708.8306071,None,707.6467533999999,708.8467366999998,s,1,闷热,l,1,0.6467148000001544,0.41563499999983833,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,64,,,,711.7967587999999,None,710.6137765999999,711.8139392999999,s,1,丰满,k,1,0.8514205999999831,0.34970959999986917,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,5,,,,714.9133489999999,None,713.7297758,714.9299859,s,1,忧虑,l,1,0.5707821999999396,0.4729251999999633,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,9,,,,717.9306214999999,None,716.7469064,717.9472707999998,a,1,鲁莽,l,1,0.5831670000000031,0.3171511999998984,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,35,,,,720.8304820999999,None,719.6470694,720.8471517999999,s,1,堵塞,l,1,0.7774601999999504,0.3143950000001041,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,19,,,,723.9637788,None,722.7804587999999,723.9804405,s,1,焦躁,l,1,0.6940743000000111,0.30635510000001887,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,60,,,,727.0136424,None,725.8298428999999,727.0303302999998,a,1,有利,k,1,0.5625768000002154,0.40763779999997496,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,71,,,,730.0638747999999,None,728.8804754,730.0805273999999,a,1,浪费,l,1,0.4709970000001249,0.44896319999998013,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,49,,,,732.9805245,None,731.7971358,732.9965700999999,a,1,怀疑,l,1,0.5054236999999375,0.3212295000000722,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,52,,,,735.7970859,None,734.6136294999999,735.8137339999998,a,1,前进,k,1,0.5589618999999857,0.3942903000001934,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,57,,,,738.7305701,None,737.5465287,738.74714,a,1,轻率,l,1,0.5246659000001728,0.3018985999999586,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,6,,,,741.3972667,None,740.2138547,741.413877,s,1,赞成,k,1,0.508268199999975,0.4208534999997937,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,33,,,,744.3297115999999,None,743.1469838999999,744.3464865999999,a,1,嘲笑,l,1,0.6692470999998932,0.3524190999999064,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,78,,,,747.2973274999999,None,746.1135861999999,747.3140105,s,1,吉祥,k,1,0.5312476000001425,0.3969692999999097,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,68,,,,750.1638986999999,None,748.9805245999999,750.1805211999999,a,1,圣洁,k,1,0.6361414000000423,0.37030479999998533,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,79,,,,753.0806232,None,751.8970279999999,753.0972663999999,a,1,消沉,l,1,0.448229099999935,0.40463389999990795,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,76,,,,755.7806424999999,None,754.596562,755.7973104,a,1,诚恳,k,1,0.5736722999999984,0.419055999999955,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,14,,,,758.780649,None,757.5966226,758.7973348999999,s,1,精致,k,1,0.5011269999999968,0.4240683000000445,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,3,,,,761.6804809,None,760.4965330999999,761.6965292,s,1,冷笑,l,1,0.61028239999996,0.38143769999987853,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,70,,,,764.5138552999999,None,763.3303509,764.5305053,s,1,畅销,k,1,0.5108878999999433,0.43216869999992014,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,47,,,,767.3465865000001,None,766.1638900999999,767.3637742999999,a,1,悲观,l,1,0.5191248000000996,0.41991120000011506,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,72,,,,770.1804861,None,768.9971836,770.1971395999999,s,1,生动,k,1,0.5282523000000765,0.4815704000000096,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,11,,,,773.0471694,None,771.8638254,773.06375,s,1,处罚,l,1,0.5570854999998573,0.3886611999998877,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,42,,,,775.9307125,None,774.7471831999999,775.9473117,a,1,俊秀,k,1,0.49579719999996996,0.31065510000007635,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,20,,,,778.5973113999999,None,777.4138900999999,778.6139719,a,1,如愿,k,1,0.5042475999998715,0.391740099999879,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,67,67,44,,,,781.3638265,None,780.1804910999999,781.3805027999999,a,1,典雅,k,1,0.5663659000001644,0.3783741999998256,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,61,,,,784.3637595999999,None,783.1802613999998,784.3804803999999,s,1,穷苦,l,1,0.5851267000000462,0.45522779999987506,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,22,,,,787.3471319999999,None,786.1638132,787.3637888999999,s,1,清秀,k,1,0.4963434999999663,0.6469248000000789,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,34,,,,790.4972190999999,None,789.3138759999999,790.5138698999999,a,1,留恋,k,1,0.6129422999999861,0.3248655999998391,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
