target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
F3,2,2,3.0,a,"[0.2, -0.2]",,,,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,a,1,1.9753540999990946,,,,,,,,,,,,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,596.8745297000023,None,595.6877552000005,596.8917880000008,s,1,1.2504589999989548,浪费,l,1,1.9080706999993708,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,601.9417210000029,None,600.7584518000003,601.9584244000034,None,0,,嘲笑,l,1,1.2549088999985543,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,606.4246958000003,None,605.2408968000018,606.4413979000019,a,1,0.6572377999982564,穷苦,l,1,0.7423497999989195,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,5,,,,,,,,,,,,609.8250675000018,None,608.6416709000005,609.8416896000017,s,1,0.5180765000004612,禁止,l,1,0.6806842000005418,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,6,,,,,,,,,,,,613.0245126000009,None,611.8416862000013,613.0416683000003,s,1,0.5952546999978949,豪放,k,1,0.7006928000009793,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,616.1751518000019,None,614.9917431000031,616.1916479000029,a,1,0.5123174999971525,留恋,k,1,1.489033699999709,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,0,,,,,,,,,,,,620.025146,None,618.8417068000017,620.0416562000028,s,1,0.507358300001215,富足,k,1,0.6427865999976348,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,,623.0244444000018,None,621.8415135000032,623.0409292000004,a,1,0.35373940000135917,圣洁,k,1,0.6512256999994861,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,3,,,,,,,,,,,,644.541727900003,None,643.3366184000006,644.541727900003,s,1,0.3508671999989019,伤心,l,1,0.6773267999997188,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,7,,,,,,,,,,,,647.5416231000017,None,646.3583626,647.5581083000034,a,1,0.4301634000003105,懒惰,l,1,0.7153164000010293,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,650.7250381000013,None,649.5415493,650.7415934000019,s,1,0.40014460000020335,圣洁,k,1,0.5681871000015235,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,,,,653.5915609000003,None,652.4085767000033,653.6082006000033,a,1,0.2827571000016178,有利,k,1,0.7731346000000485,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,6,,,,,,,,,,,,656.5414533000003,None,655.3581618000026,656.5581859000013,s,1,0.4951191000000108,奉献,k,1,0.6862853999991785,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,659.5916227000016,None,658.4085395000002,659.6080094000026,s,1,0.47347390000140877,排斥,l,1,0.6677478000019619,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,1,,,,,,,,,,,,662.7415357000027,None,661.5584841000018,662.7582670000011,a,1,0.1826933000011195,冷笑,l,1,0.7806057999987388,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,4,,,,,,,,,,,,665.758294700001,None,664.5750342000028,665.7749405000031,s,0,0.23006579999855603,诚恳,k,1,1.0696208000008482,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,57,,,,674.5915514000008,None,673.4031418000013,674.6083576000019,a,1,0.3034981999990123,轻率,l,1,1.0044936999984202,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,24,,,,677.9081934000023,None,676.7240726000018,677.9249389000033,s,1,0.38543919999938225,前进,k,1,0.764826800001174,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,77,,,,681.0749920000017,None,679.891800100002,681.0915426000029,s,1,0.45517539999855217,黑暗,l,1,0.6890106999999261,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,8,,,,684.1248379000026,None,682.9416356000002,684.1416402000032,s,1,0.4311288999997487,丰满,k,1,0.6676365999992413,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,0,,,,687.0750736000009,None,685.8914138,687.0915950000017,s,1,0.4825310999985959,奉献,k,1,0.6100316000010935,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,45,,,,690.0749604000011,None,688.8915161000004,690.0915144000028,s,1,0.4685441000001447,假冒,l,1,0.6808899999996356,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,73,,,,693.2917364000023,None,692.1080280000024,693.3084144000022,a,1,0.4022785999986809,孤单,l,1,0.9373863000000711,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,62,,,,696.6248645000014,None,695.4413222000003,696.6416331,s,1,1.0840060000009544,如愿,k,1,1.0021496000008483,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,28,,,,700.7079748000033,None,699.525195000002,700.724563300002,a,1,0.4470234000000346,赞成,k,1,0.6620612000006076,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,38,,,,703.7250224000018,None,702.5414700000001,703.7415567000025,s,1,0.4094863999998779,敬佩,k,1,0.5514471999995294,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,70,,,,706.5914031000029,None,705.4081059000018,706.6080162000035,s,1,0.4146633999989717,廉洁,k,1,0.5652402000014263,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,3,,,,709.4081827000009,None,708.2249710000033,709.4247302000003,s,1,0.3626256000025023,焦躁,l,1,0.7679548999985855,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,65,,,,712.5745557000009,None,711.3908487000008,712.5912971000034,a,1,0.4306092000006174,郁闷,l,1,0.9331296000018483,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,51,,,,715.8581163000017,None,714.6748144000012,715.8747678,s,1,0.37991360000160057,消沉,l,1,0.6298697999991418,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,58,,,,718.908204000003,None,717.725025300002,718.9250342000014,a,1,0.3749944000010146,俊秀,k,1,0.6794966000015847,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,22,,,,721.9748714000016,None,720.7914576000003,721.9914547000008,s,1,0.4274389999991399,正直,k,1,1.1505756000005931,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,56,,,,725.6079355000002,None,724.4248120000011,725.6246123000019,s,1,0.37727430000086315,有利,k,1,0.5627600000007078,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,71,,,,728.5415052000026,None,727.357889400002,728.5582399000014,a,1,0.42089320000013686,罚款,l,1,0.8703313000005437,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,67,,,,731.824876900002,None,730.6414925000026,731.8413951000002,s,1,0.43354489999910584,撒谎,l,1,0.6340326999998069,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,50,,,,734.8082086000031,None,733.6247340000009,734.8246536000006,a,1,0.397732299999916,诚恳,k,1,1.1934805999990203,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,37,,,,738.3414904000019,None,737.1579039000026,738.3581878000005,s,1,0.42529499999727705,伤心,l,1,1.669058399998903,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,2,,,,742.3417960000006,None,741.1580048000033,742.3578635000013,a,1,0.40528099999937695,享受,k,1,0.5821113000019977,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,35,,,,745.1917575000007,None,744.0081120000032,745.2079176000007,s,1,0.38797519999934593,鲁莽,l,1,0.6299470999983896,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,43,,,,748.1079082000033,None,746.9246061000013,748.1247618000016,s,1,0.4378160000014759,忧虑,l,1,0.6258302999995067,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,15,,,,751.2246672000001,None,750.0414858000004,751.2413069000031,a,1,0.42346810000162804,穷苦,l,1,0.5455866000011156,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,36,,,,754.041250600003,None,752.8581915000032,754.0580789000014,a,1,0.470465400001558,爽朗,k,1,0.7448360000016692,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,32,,,,757.1080035000014,None,755.9247174000011,757.1245169000031,s,1,0.3657542000000831,雄厚,k,1,1.1450181999971392,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,5,,,,760.5249538000025,None,759.3412826000022,760.5413866000017,s,1,0.4699880999978632,争吵,l,1,0.7694295000001148,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,79,,,,763.7747780000027,None,762.5916319000025,763.7914795000033,a,1,0.4879709000015282,自卑,l,1,0.8873849000010523,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,41,,,,766.9915357000027,None,765.8082205999999,767.0080693000018,a,1,0.38349960000050487,浪费,l,1,0.612877399998979,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,27,,,,770.0409423000019,None,768.8579046000013,770.0582269000006,s,1,0.42912950000027195,懒惰,l,1,0.5570578999977442,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,9,,,,773.0248079000012,None,771.8413874000034,773.0414982000002,a,1,0.39991469999949913,落后,l,1,0.63191359999837,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,78,,,,776.1081714000029,None,774.9247856000002,776.1248221000023,s,1,0.46867349999956787,羡慕,k,1,1.8345007999996596,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,48,,,,780.474840400002,None,779.2914009000015,780.4913813000021,s,1,0.4138041999976849,公平,k,1,0.6230078000007779,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,52,,,,783.5415480000011,None,782.3580516000002,783.5582814000009,a,1,0.46928180000031716,振作,k,1,0.9231695000016771,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,6,,,,786.9912507000008,None,785.8080182000012,787.0079769000004,s,1,0.7245913999977347,生动,k,1,0.6327225999993971,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,25,,,,790.2908317000001,None,789.108032600001,790.308061300002,a,1,0.6796924999980547,嘲笑,l,1,0.6403667999984464,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,16,,,,793.6079777000014,None,792.4245921000002,793.6245753000003,s,1,0.48444000000017695,永恒,k,1,0.6578442999998515,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,40,,,,796.6415031000033,None,795.458030400001,796.6579686000005,s,1,0.3888595999997051,鲜艳,k,1,0.7085138000002189,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,14,,,,799.6409708000028,None,798.4580671000003,799.6574809000012,s,1,0.7827518999984022,卓越,k,1,0.6437920999997004,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,66,,,,803.1248035000026,None,801.9413869000018,803.1414474000012,a,1,0.6625934000003326,秀丽,k,1,0.6085467000011704,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,17,,,,806.2917153000017,None,805.1079431000035,806.3082463000028,a,1,0.39430560000255355,处罚,l,1,0.9604499000015494,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,76,,,,809.5246871000018,None,808.3413858000022,809.5413974000003,a,1,0.42272400000001653,清秀,k,1,0.5295330000008107,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,18,,,,812.507970300001,None,811.3244831000011,812.5246996000024,a,1,0.39819079999870155,充裕,k,1,0.5891893000007258,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,69,,,,815.541103800002,None,814.3581069000029,815.5580918000014,s,1,0.4889799000011408,别扭,l,1,0.7487834000021394,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,60,,,,818.7245855000001,None,817.5407364000021,818.7407563000015,a,1,0.4573837999996613,顽强,l,0,0.5955570000005537,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,63,,,,821.7076676000033,None,820.5244686000005,821.7243533000001,a,1,0.41444700000283774,失意,l,1,0.8466447999999218,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,72,,,,824.9913208000035,None,823.8075718,825.0080437000033,s,1,0.4814759000000777,瑰丽,k,1,0.5977626000021701,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,4,,,,827.9247565000005,None,826.7414253000024,827.9413705000006,a,1,0.47385360000043875,优雅,k,1,1.1399974000014481,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,11,,,,831.5408657000007,None,830.3580355000013,831.5576298000015,s,1,0.5359911000014108,胡涂,l,1,0.6809230999970168,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,59,,,,834.7580602000016,None,833.5746030000009,834.7746915000025,s,1,0.48131220000141184,排斥,l,1,0.8065048999997089,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,26,,,,837.9916183000023,None,836.8080548000034,838.0079228000031,a,1,0.44495739999911166,吉祥,k,1,0.669957300000533,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,74,,,,840.9913008000003,None,839.808095700002,841.0081038000026,a,1,0.39864029999807826,富丽,k,1,0.545998800000234,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,64,,,,843.8246730999999,None,842.6413858000014,843.8413222000017,s,1,0.37786179999966407,热切,k,1,0.5576146999992488,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,20,,,,846.7580057000014,None,845.5747071000005,846.7746911000031,a,1,0.4895254000002751,精致,k,1,0.5735288999967452,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,53,,,,849.874576000002,None,848.6913257000015,849.8913003000016,s,1,0.49865779999890947,烦恼,l,1,0.6288887000009709,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
